"","idno","cntry","agea","eisced","gndr","rlgdgr","domicil","blgetmg","hinctnta","uemp3m","hincfel","stfdem","stfeco","gincdif","sofrdst","lrscale","trstep","trstun","stfgov","euftf","imsmetn","imdfetn","impcntr","imbgeco","imwbcnt","polintr","psppsgva","psppipla","frprtpl","freehms","hmsacld","atchctr","imueclt","impenv","vote_pop_1","elec_system","pop_choice_1","GDP","occup","vote_eu","pop_att"
"11113",67028,"GB",73,3,2,6,4,2,1,2,2,1,2,1,1,5,0,6,2,0,2,3,3,1,2,2,3,3,2,3,5,10,4,1,0,"Majoritarian","r",1.779410135,3,2,2.33333333333333
"11114",67098,"GB",67,1,1,5,2,2,5,2,2,7,5,3,4,5,3,6,6,5,2,2,2,5,5,3,2,1,3,2,2,9,5,2,0,"Majoritarian","r",1.779410135,1,1,4
"11115",67200,"GB",71,5,1,5,2,2,4,2,1,7,5,2,2,3,5,6,5,6,1,1,2,8,8,2,2,2,3,2,3,7,8,1,0,"Majoritarian","r",1.779410135,3,1,4.66666666666667
"11116",67201,"GB",85,5,2,8,4,2,3,2,1,6,6,2,4,7,0,2,4,0,2,3,3,5,5,1,2,2,4,1,4,10,4,2,0,"Majoritarian","r",1.779410135,2,2,2.33333333333333
"11117",67235,"GB",53,4,1,0,3,2,10,2,1,8,7,3,3,7,2,6,6,1,3,3,3,6,3,2,3,2,4,2,3,8,3,4,3,"Majoritarian","r",1.779410135,3,2,5
"11118",67314,"GB",40,6,1,10,2,2,10,2,1,8,4,2,4,6,7,8,6,5,2,2,2,7,8,2,3,3,3,2,4,9,8,3,0,"Majoritarian","r",1.779410135,1,1,7
"11119",67425,"GB",21,2,2,2,2,2,3,1,2,7,5,3,2,3,5,5,3,5,1,1,1,6,8,2,3,4,3,1,1,7,8,1,0,"Majoritarian","r",1.779410135,5,1,4.66666666666667
"11120",67435,"GB",78,7,2,2,5,2,7,2,1,8,5,4,5,6,4,4,5,4,1,1,1,5,5,2,1,1,5,2,3,10,7,1,0,"Majoritarian","r",1.779410135,1,2,5
"11121",67460,"GB",82,5,1,5,3,2,4,2,1,6,6,3,4,6,5,3,5,3,2,2,2,6,6,2,2,2,3,3,3,8,6,2,0,"Majoritarian","r",1.779410135,3,2,5.33333333333333
"11122",67529,"GB",66,5,1,0,3,2,5,2,1,7,4,2,3,5,1,5,0,0,3,3,4,1,1,1,2,2,4,1,1,10,1,1,3,"Majoritarian","r",1.779410135,8,1,1.33333333333333
"11123",67577,"GB",65,2,1,0,3,2,7,2,1,0,2,1,1,5,2,0,0,4,2,2,2,7,8,3,1,1,1,2,2,7,7,2,0,"Majoritarian","r",1.779410135,9,1,0.666666666666667
"11124",67582,"GB",62,7,1,5,2,2,5,1,1,8,2,2,2,5,4,8,5,5,2,2,2,7,7,2,3,4,5,2,2,7,7,3,0,"Majoritarian","r",1.779410135,7,1,5
"11125",67613,"GB",59,5,2,4,5,2,10,2,2,8,10,2,4,6,9,9,10,7,3,3,3,8,8,2,3,5,2,2,1,7,8,3,0,"Majoritarian","r",1.779410135,2,1,2.66666666666667
"11126",67793,"GB",51,1,2,0,2,2,1,1,2,0,0,3,3,5,0,0,0,0,4,4,4,5,0,4,1,1,1,1,1,0,5,4,4,"Majoritarian","r",1.779410135,4,2,0
"11127",67868,"GB",66,2,2,9,3,2,1,2,2,2,3,1,1,5,2,2,1,3,2,2,2,7,6,2,2,2,1,2,1,10,6,1,0,"Majoritarian","r",1.779410135,4,2,1
"11128",67970,"GB",43,3,1,8,2,2,2,1,2,7,6,2,2,3,5,5,5,3,2,2,2,8,6,3,3,3,3,1,3,9,7,5,0,"Majoritarian","r",1.779410135,2,1,3.33333333333333
"11129",67972,"GB",78,1,2,6,2,2,5,2,2,5,7,2,4,5,5,5,7,7,1,2,2,8,6,3,2,2,3,1,1,10,6,2,0,"Majoritarian","r",1.779410135,5,2,4.66666666666667
"11130",68020,"GB",43,4,2,0,4,2,10,2,1,5,8,4,3,10,5,5,8,5,2,3,3,8,3,3,3,3,4,1,1,9,2,3,4,"Majoritarian","r",1.779410135,1,2,4
"11131",68075,"GB",36,3,1,0,2,2,6,1,3,5,6,2,2,4,1,5,0,5,2,2,2,5,5,3,2,1,1,2,3,8,5,3,4,"Majoritarian","r",1.779410135,9,1,1.33333333333333
"11132",68096,"GB",62,1,1,6,3,2,1,1,3,5,6,2,2,3,0,2,5,0,2,3,3,7,6,3,2,2,3,2,2,7,7,2,0,"Majoritarian","r",1.779410135,5,2,3
"11133",68168,"GB",53,5,2,1,4,2,7,2,2,0,0,2,4,5,0,5,0,0,3,3,3,0,0,1,2,2,2,1,2,5,2,1,4,"Majoritarian","r",1.779410135,5,2,0
"11134",68175,"GB",69,3,1,2,4,2,4,2,2,3,2,1,4,6,0,5,2,4,2,2,2,4,3,2,2,2,4,1,4,7,3,3,0,"Majoritarian","r",1.779410135,9,2,3
"11135",68186,"GB",48,4,1,2,3,2,7,2,1,7,7,3,4,5,4,5,7,4,2,2,2,3,5,3,3,2,3,2,2,8,5,2,0,"Majoritarian","r",1.779410135,3,2,5.33333333333333
"11136",68347,"GB",79,3,1,6,2,2,4,1,1,7,3,2,2,2,2,9,3,5,4,4,4,5,5,2,2,3,4,3,4,10,7,2,0,"Majoritarian","r",1.779410135,9,2,3.66666666666667
"11137",68400,"GB",32,7,1,1,3,2,10,2,1,7,7,4,4,5,4,4,6,5,2,2,2,5,5,3,3,2,2,1,2,5,8,3,0,"Majoritarian","r",1.779410135,2,1,4.33333333333333
"11138",68403,"GB",40,4,1,1,3,2,3,2,3,3,3,1,2,5,4,4,1,8,2,2,3,6,6,3,2,3,2,1,1,3,7,1,0,"Majoritarian","r",1.779410135,3,1,2.33333333333333
"11139",68418,"GB",45,6,1,2,4,2,10,2,2,2,6,4,4,5,4,7,5,6,2,2,2,5,5,2,4,4,4,1,1,6,5,4,4,"Majoritarian","r",1.779410135,1,1,4.33333333333333
"11140",68434,"GB",57,5,1,2,3,2,8,2,2,2,6,2,1,5,2,7,1,3,2,2,2,5,4,2,2,2,4,1,3,7,4,1,0,"Majoritarian","r",1.779410135,2,1,2.66666666666667
"11141",68504,"GB",55,7,1,3,3,2,8,1,1,0,5,1,1,0,0,0,0,5,1,1,1,7,7,1,2,2,3,1,1,7,7,1,0,"Majoritarian","r",1.779410135,2,2,0
"11142",68628,"GB",33,5,2,2,2,2,10,2,1,5,6,2,3,5,4,5,5,6,2,2,3,5,6,2,1,2,3,2,2,7,6,3,4,"Majoritarian","r",1.779410135,5,1,4.33333333333333
"11143",68679,"GB",56,5,2,0,1,2,9,1,1,3,2,1,1,1,2,2,1,9,1,1,1,10,10,1,3,3,3,1,1,8,10,2,0,"Majoritarian","r",1.779410135,2,1,2.33333333333333
"11144",68806,"GB",49,2,1,2,2,2,6,1,2,1,0,1,2,5,2,2,2,3,3,3,2,2,4,2,3,3,3,1,1,5,2,3,0,"Majoritarian","r",1.779410135,5,2,2
"11145",68824,"GB",55,5,2,5,3,2,7,2,2,6,6,2,4,7,3,6,6,3,2,2,2,5,4,4,2,2,3,1,2,8,5,1,0,"Majoritarian","r",1.779410135,5,1,4
"11146",68864,"GB",66,4,2,0,4,2,4,2,2,1,5,4,4,6,0,0,3,0,3,3,3,5,5,4,1,2,2,3,4,4,4,3,0,"Majoritarian","r",1.779410135,5,2,1.33333333333333
"11147",68891,"GB",42,1,1,9,3,1,2,2,2,5,8,2,1,5,6,5,5,9,3,2,2,2,9,3,3,3,3,5,4,8,5,3,0,"Majoritarian","r",1.779410135,8,1,5
"11148",68938,"GB",56,2,2,3,1,2,2,1,3,5,0,1,2,5,2,7,0,6,3,2,4,2,4,4,1,2,2,2,5,5,4,1,4,"Majoritarian","r",1.779410135,5,2,0
"11149",68984,"GB",71,2,2,6,2,2,3,2,1,5,7,3,3,9,0,6,8,4,3,3,3,8,7,2,3,3,3,1,4,7,5,1,0,"Majoritarian","r",1.779410135,1,2,6
"11150",69112,"GB",38,7,1,8,2,1,8,2,1,3,4,2,4,4,1,1,3,3,3,3,3,3,3,3,2,1,3,3,3,2,3,1,4,"Majoritarian","r",1.779410135,2,1,1
"11151",69169,"GB",26,4,1,0,4,2,1,1,2,4,0,3,4,4,4,6,3,4,3,2,3,3,4,4,1,2,3,2,4,10,4,1,4,"Majoritarian","r",1.779410135,5,2,0
"11152",69216,"GB",48,5,1,0,3,2,5,2,2,6,3,2,1,5,0,8,3,5,2,2,2,8,7,1,2,2,3,2,2,8,6,2,4,"Majoritarian","r",1.779410135,8,2,4.66666666666667
"11153",69321,"GB",32,7,2,0,1,2,9,1,1,1,1,1,2,2,5,4,1,6,1,1,1,8,8,2,3,3,2,1,1,5,10,2,0,"Majoritarian","r",1.779410135,3,1,3.66666666666667
"11154",69337,"GB",90,5,1,0,3,2,5,2,1,10,5,2,5,7,0,9,3,1,2,3,4,1,1,1,1,1,3,3,5,8,5,2,0,"Majoritarian","r",1.779410135,2,2,1.66666666666667
"11155",69355,"GB",58,7,2,7,2,2,6,2,1,10,5,2,2,5,6,9,5,5,1,1,1,9,10,1,4,4,4,1,1,8,10,2,0,"Majoritarian","r",1.779410135,2,1,5.66666666666667
"11156",69398,"GB",30,7,2,0,3,2,6,2,1,8,7,2,3,6,8,9,7,5,2,2,2,9,8,2,3,3,3,1,1,8,9,2,0,"Majoritarian","r",1.779410135,2,1,7.33333333333333
"11157",69460,"GB",71,2,2,6,4,2,4,2,2,6,4,2,1,5,2,4,4,6,2,2,3,4,4,4,2,3,3,3,3,8,4,2,4,"Majoritarian","r",1.779410135,4,1,2.33333333333333
"11158",69525,"GB",47,7,1,3,2,2,10,1,1,5,5,1,2,3,6,8,2,7,2,2,2,7,7,2,2,2,3,1,1,9,7,2,0,"Majoritarian","r",1.779410135,1,1,6
"11159",69664,"GB",48,7,2,2,2,2,8,2,1,5,5,3,2,3,5,6,4,5,2,2,2,7,7,2,3,3,3,1,1,7,8,2,0,"Majoritarian","r",1.779410135,2,1,4.33333333333333
"11160",69820,"GB",58,3,1,4,3,2,1,1,2,10,4,2,2,5,6,8,3,5,2,2,4,2,5,3,3,2,3,2,2,8,2,1,0,"Majoritarian","r",1.779410135,8,1,4.33333333333333
"11161",69887,"GB",59,7,1,0,2,2,5,1,1,9,5,2,5,7,10,10,3,10,1,1,2,10,10,1,4,4,4,2,3,7,10,2,0,"Majoritarian","r",1.779410135,2,1,7.33333333333333
"11162",15,"IE",34,5,1,1,4,2,8,2,2,1,4,2,5,5,4,8,5,0,2,2,3,5,6,2,2,2,2,1,4,6,5,2,0,"Proportional","l",4.802866946,6,1,0.333333333333333
"11163",68,"IE",35,5,2,5,4,2,8,2,1,2,3,1,2,0,3,0,3,5,2,3,3,2,0,3,1,1,2,1,2,6,4,2,0,"Proportional","l",4.802866946,4,1,1
"11164",71,"IE",68,1,1,7,5,2,4,2,2,4,5,4,2,5,4,0,5,2,4,4,4,1,2,3,5,2,2,4,3,2,1,3,0,"Proportional","l",4.802866946,6,1,3.66666666666667
"11165",79,"IE",79,5,2,8,5,2,5,2,2,6,8,2,2,10,7,8,7,6,2,2,2,7,6,1,3,2,4,2,2,9,8,3,0,"Proportional","l",4.802866946,2,1,6.66666666666667
"11166",94,"IE",33,5,1,2,1,1,6,2,2,6,5,1,1,5,8,9,5,5,2,2,2,9,9,3,3,1,3,1,1,7,9,1,4,"Proportional","l",4.802866946,8,1,5
"11167",97,"IE",58,7,1,0,2,2,10,2,1,9,8,5,5,5,7,7,7,9,1,1,1,10,10,1,3,3,5,1,1,7,10,2,0,"Proportional","l",4.802866946,5,1,6
"11168",329,"IE",51,7,2,7,5,2,7,1,1,5,5,1,2,3,5,7,2,0,1,1,1,5,5,1,2,1,2,1,2,8,5,2,0,"Proportional","l",4.802866946,3,1,0
"11169",353,"IE",55,2,1,5,2,2,6,2,1,1,1,1,2,4,0,0,1,4,2,2,2,2,2,4,1,1,1,1,1,6,1,1,1,"Proportional","l",4.802866946,5,1,5.33333333333333
"11170",383,"IE",56,5,1,4,5,2,7,2,2,8,7,4,4,5,4,6,4,4,2,2,2,8,5,2,3,3,4,1,1,8,8,2,0,"Proportional","l",4.802866946,2,1,3.66666666666667
"11171",454,"IE",45,5,2,2,3,2,6,2,2,5,6,2,2,3,5,4,5,5,2,2,2,4,5,4,2,1,3,2,2,7,5,4,0,"Proportional","l",4.802866946,5,1,3.66666666666667
"11172",485,"IE",81,6,1,5,2,2,4,2,1,4,3,3,3,5,4,6,3,5,2,3,3,3,3,2,3,2,3,4,4,9,3,2,0,"Proportional","l",4.802866946,2,1,3.33333333333333
"11173",532,"IE",59,6,2,5,2,2,7,2,2,8,7,2,3,5,8,5,8,8,2,2,2,10,10,2,3,3,3,2,2,10,10,4,0,"Proportional","l",4.802866946,4,1,6.33333333333333
"11174",537,"IE",31,6,1,8,3,1,5,1,2,7,5,2,2,8,7,8,6,5,2,2,2,6,7,4,2,3,2,1,2,6,8,2,4,"Proportional","l",4.802866946,3,1,6.33333333333333
"11175",580,"IE",49,5,2,0,3,2,3,1,2,7,3,3,4,4,5,3,3,4,2,2,2,8,6,4,3,2,3,1,1,8,6,1,0,"Proportional","l",4.802866946,4,1,4.33333333333333
"11176",612,"IE",64,7,1,8,1,2,10,2,1,7,3,2,3,7,7,7,3,6,2,3,3,7,4,1,1,1,3,2,3,10,4,1,0,"Proportional","l",4.802866946,2,1,6
"11177",631,"IE",59,2,1,4,2,2,4,2,2,4,8,1,1,4,0,6,8,0,2,2,2,8,10,2,2,2,2,1,1,10,2,2,1,"Proportional","l",4.802866946,7,1,2
"11178",655,"IE",46,5,2,1,1,2,8,2,2,4,7,2,2,5,6,6,7,5,1,2,2,10,8,2,2,3,2,2,2,3,3,2,0,"Proportional","l",4.802866946,1,1,3
"11179",725,"IE",48,7,2,2,2,2,5,2,1,7,5,5,4,5,4,7,5,5,1,1,2,8,8,2,2,2,3,1,1,8,8,1,0,"Proportional","l",4.802866946,2,1,2
"11180",910,"IE",62,5,1,8,2,2,10,1,1,8,7,3,2,5,2,3,4,3,2,2,2,2,3,2,3,3,2,1,3,9,2,1,0,"Proportional","l",4.802866946,3,1,5
"11181",916,"IE",19,4,1,5,3,2,4,2,2,8,8,4,4,6,9,7,8,7,1,2,2,8,8,2,4,2,4,1,2,8,8,1,4,"Proportional","l",4.802866946,9,1,7.33333333333333
"11182",953,"IE",72,6,1,7,3,2,7,2,1,5,7,2,2,5,1,1,7,5,3,3,3,5,5,1,3,3,3,2,3,7,5,2,0,"Proportional","l",4.802866946,2,1,3
"11183",975,"IE",56,5,2,0,3,2,9,2,1,7,3,2,5,7,8,8,3,6,1,1,1,8,8,2,3,3,2,1,1,9,8,2,0,"Proportional","l",4.802866946,4,1,8
"11184",1012,"IE",29,5,1,4,3,2,6,1,2,4,5,4,2,8,6,6,6,5,3,3,3,8,8,2,2,2,3,2,4,9,6,2,4,"Proportional","l",4.802866946,3,1,6.66666666666667
"11185",1038,"IE",83,7,1,8,3,2,10,2,2,8,7,2,4,7,7,8,8,9,2,2,2,8,8,1,1,3,3,1,4,9,8,1,0,"Proportional","l",4.802866946,1,1,6
"11186",1070,"IE",31,6,2,0,1,2,9,2,1,1,4,2,2,5,4,5,1,7,1,1,1,7,9,3,2,2,2,1,1,9,9,2,0,"Proportional","l",4.802866946,2,1,2.33333333333333
"11187",1168,"IE",57,2,2,5,5,2,2,2,3,5,3,1,1,7,0,0,0,3,1,1,1,9,9,2,1,2,3,1,1,10,8,1,0,"Proportional","l",4.802866946,5,2,0
"11188",1174,"IE",66,4,1,2,5,2,4,2,2,3,4,2,2,4,3,3,1,4,3,3,3,5,5,4,1,2,3,2,2,10,5,2,0,"Proportional","l",4.802866946,3,1,1.66666666666667
"11189",1226,"IE",60,1,1,10,5,2,1,2,1,5,2,1,1,5,1,1,1,4,2,2,1,9,8,2,1,1,3,1,1,10,3,1,0,"Proportional","l",4.802866946,5,1,2.33333333333333
"11190",1234,"IE",28,6,1,1,3,2,5,2,1,3,3,3,4,3,3,5,3,5,2,2,2,7,7,2,3,3,2,1,1,8,6,3,0,"Proportional","l",4.802866946,2,1,1.66666666666667
"11191",1325,"IE",65,2,1,1,5,2,1,2,2,8,3,2,2,7,8,8,8,7,2,2,2,7,7,2,2,2,4,2,2,8,8,1,0,"Proportional","l",4.802866946,6,1,4
"11192",1368,"IE",42,4,2,7,4,2,1,2,2,2,2,1,1,5,1,3,1,5,2,2,2,5,8,4,2,1,2,1,1,10,5,2,0,"Proportional","l",4.802866946,5,1,0.666666666666667
"11193",1456,"IE",43,5,1,4,2,2,10,1,1,4,7,4,4,5,3,5,2,6,1,1,2,8,9,3,2,2,2,1,1,9,5,1,4,"Proportional","l",4.802866946,2,1,2
"11194",1701,"IE",25,6,1,6,1,2,5,1,3,5,5,2,1,6,5,5,5,5,2,2,2,4,5,2,3,3,3,3,3,7,5,1,0,"Proportional","l",4.802866946,2,1,5
"11195",1767,"IE",82,1,1,6,5,2,6,2,1,8,8,2,1,5,5,7,6,6,2,2,2,8,7,1,1,2,3,4,5,10,10,1,0,"Proportional","l",4.802866946,8,1,3.66666666666667
"11196",1896,"IE",78,2,1,5,5,2,1,2,2,7,7,2,4,7,5,5,7,9,2,2,2,7,7,4,2,3,3,2,4,7,7,2,0,"Proportional","l",4.802866946,6,1,5
"11197",1916,"IE",39,6,1,0,3,2,5,2,2,8,8,3,4,5,7,8,7,7,1,1,1,8,7,2,1,1,2,1,2,8,7,2,0,"Proportional","l",4.802866946,2,1,6.66666666666667
"11198",2020,"IE",53,4,2,0,3,2,10,1,2,8,8,3,3,3,7,6,6,4,2,3,3,7,7,2,4,3,4,1,1,8,8,2,0,"Proportional","l",4.802866946,2,1,6.33333333333333
"11199",2081,"IE",62,2,1,5,5,2,3,2,4,4,4,1,1,4,2,3,4,5,3,3,3,8,5,3,1,1,3,2,2,8,5,2,0,"Proportional","l",4.802866946,6,1,2.33333333333333
"11200",2104,"IE",59,3,1,8,5,2,7,1,1,7,7,4,2,5,3,8,6,3,1,1,1,8,7,1,4,4,5,2,4,8,8,1,4,"Proportional","l",4.802866946,5,1,5.33333333333333
"11201",2275,"IE",69,7,1,1,3,2,6,2,1,6,7,2,2,2,5,5,6,8,1,1,1,8,8,1,2,2,3,2,2,8,9,1,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"11202",2343,"IE",27,7,1,4,5,2,9,1,2,6,5,2,3,5,3,4,6,1,2,2,3,4,5,4,2,2,2,2,4,8,6,1,4,"Proportional","l",4.802866946,2,1,4.33333333333333
"11203",2418,"IE",39,7,2,7,4,2,5,2,1,5,4,1,4,4,4,6,1,8,2,2,2,3,5,4,1,1,2,1,2,6,4,1,0,"Proportional","l",4.802866946,2,1,2.33333333333333
"11204",2459,"IE",40,5,1,4,5,2,9,2,1,8,8,2,5,4,8,8,7,5,2,2,2,8,6,3,2,2,3,2,4,9,8,2,0,"Proportional","l",4.802866946,3,1,5
"11205",2552,"IE",55,2,1,8,1,2,1,2,2,8,7,2,2,5,5,5,7,8,1,3,3,6,7,2,2,2,5,1,3,9,7,2,1,"Proportional","l",4.802866946,9,1,4.66666666666667
"11206",2673,"IE",84,5,2,7,5,2,5,2,1,8,7,2,1,8,8,7,6,7,2,2,3,8,6,2,2,2,3,2,2,8,6,2,0,"Proportional","l",4.802866946,2,1,6.33333333333333
"11207",2745,"IE",51,2,1,0,5,2,1,2,2,4,3,3,3,5,5,7,6,7,1,1,1,10,9,2,2,1,1,1,1,10,10,1,0,"Proportional","l",4.802866946,1,1,3
"11208",2780,"IE",35,5,1,2,3,2,3,1,3,1,0,2,2,2,3,5,0,4,2,2,2,3,5,3,1,2,3,1,1,8,4,1,4,"Proportional","l",4.802866946,3,2,2
"11209",2789,"IE",56,5,1,6,4,2,5,2,1,4,6,3,3,4,2,3,3,3,4,4,4,5,6,2,3,2,3,4,3,4,3,4,0,"Proportional","l",4.802866946,2,1,2.66666666666667
"11210",2812,"IE",29,6,2,2,3,2,8,2,1,4,5,5,5,6,8,9,7,6,1,1,1,4,6,2,4,4,5,1,3,7,6,1,0,"Proportional","l",4.802866946,1,1,6
"11211",3030,"IE",36,7,2,6,4,2,5,1,1,9,7,4,5,6,8,8,9,10,1,2,2,6,8,2,2,3,5,1,4,10,7,1,0,"Proportional","l",4.802866946,2,1,5.33333333333333
"11212",3053,"IE",50,4,2,7,3,2,1,2,2,5,7,3,3,5,5,5,2,5,1,1,1,5,5,4,2,1,3,2,1,8,5,1,4,"Proportional","l",4.802866946,5,1,5
"11213",3058,"IE",54,7,1,3,2,2,10,1,2,6,6,1,1,3,5,5,4,6,1,1,1,7,8,2,3,3,3,1,2,6,8,2,0,"Proportional","l",4.802866946,1,1,4
"11214",3083,"IE",49,5,1,8,1,2,4,1,3,5,4,2,3,6,6,6,5,2,2,2,2,5,3,2,2,2,3,2,3,7,3,2,0,"Proportional","l",4.802866946,2,1,5.33333333333333
"11215",3105,"IE",52,6,2,8,3,2,2,1,2,8,7,2,2,5,6,6,6,3,1,2,2,8,8,2,3,3,3,2,3,8,8,1,4,"Proportional","l",4.802866946,4,1,6
"11216",3191,"IE",75,2,2,8,5,2,1,2,2,5,4,2,2,5,6,6,3,5,3,3,3,5,5,2,2,2,4,2,2,8,3,2,0,"Proportional","l",4.802866946,2,1,4.33333333333333
"11217",3219,"IE",63,7,2,1,5,2,5,2,2,7,4,1,1,4,6,8,5,8,1,1,2,8,8,1,2,2,2,1,2,8,9,1,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"11218",3350,"IE",40,7,1,6,2,2,3,1,3,5,8,2,2,5,8,7,6,8,2,3,2,8,6,2,3,2,3,2,3,9,7,3,4,"Proportional","l",4.802866946,2,1,8
"11219",3414,"IE",74,4,2,7,4,2,3,2,2,7,9,2,2,4,6,3,8,6,2,2,2,8,6,2,4,3,2,2,4,9,7,1,0,"Proportional","l",4.802866946,2,1,5.33333333333333
"11220",3422,"IE",66,4,2,8,5,2,2,2,2,3,5,2,4,3,4,4,2,6,2,2,2,5,5,3,2,2,2,2,2,10,5,1,0,"Proportional","l",4.802866946,3,1,3.66666666666667
"11221",3470,"IE",45,7,1,2,1,2,9,1,2,8,8,1,2,3,7,7,7,9,1,1,1,9,9,1,4,4,4,1,1,9,9,2,0,"Proportional","l",4.802866946,2,1,7
"11222",3480,"IE",60,5,1,5,1,2,6,1,2,2,8,2,2,4,1,5,3,2,3,3,3,7,4,4,1,2,2,1,1,9,3,1,0,"Proportional","l",4.802866946,9,1,1
"11223",3603,"IE",50,7,2,7,5,2,9,1,1,3,5,4,4,9,5,7,3,5,2,2,2,5,6,1,2,3,3,2,1,9,6,2,0,"Proportional","l",4.802866946,2,1,3
"11224",3622,"IE",73,2,1,0,2,2,3,2,2,7,6,2,4,5,8,0,3,5,3,2,3,7,6,3,3,2,3,2,4,10,7,1,0,"Proportional","l",4.802866946,2,1,3.66666666666667
"11225",3643,"IE",61,4,1,5,3,2,9,2,1,7,7,2,2,7,6,6,6,5,2,2,2,8,7,2,3,2,2,1,2,7,6,2,0,"Proportional","l",4.802866946,3,1,5.33333333333333
"11226",3681,"IE",50,6,1,1,2,2,5,1,1,8,8,2,4,2,6,7,8,7,1,1,1,8,8,2,2,2,4,2,3,4,5,2,4,"Proportional","l",4.802866946,3,1,5.33333333333333
"11227",3686,"IE",44,6,2,8,2,2,9,2,1,7,8,4,5,5,4,2,7,6,1,1,1,7,8,1,3,3,3,1,1,10,7,3,0,"Proportional","l",4.802866946,1,1,7
"11228",3726,"IE",69,1,1,10,5,2,3,2,2,6,6,4,5,6,7,4,6,10,1,1,1,10,10,2,1,2,2,1,2,10,10,1,0,"Proportional","l",4.802866946,9,1,4.33333333333333
"11229",4087,"IE",79,7,2,5,5,2,7,2,1,3,4,1,3,6,3,3,1,5,3,3,3,6,5,1,3,3,3,2,4,8,4,2,0,"Proportional","l",4.802866946,2,1,3
"11230",4126,"IE",69,5,1,4,2,2,6,1,2,8,6,2,4,5,9,8,8,6,2,2,2,8,7,1,4,2,4,1,2,8,7,1,0,"Proportional","l",4.802866946,8,1,6.33333333333333
"11231",4274,"IE",35,4,2,5,5,2,10,2,1,8,8,4,4,5,6,6,5,9,2,2,2,7,7,4,1,2,3,2,2,8,7,2,0,"Proportional","l",4.802866946,2,1,5.33333333333333
"11232",4325,"IE",57,2,1,1,3,2,2,1,4,1,5,1,2,5,8,10,3,5,1,1,1,10,5,2,1,2,2,1,1,10,8,1,4,"Proportional","l",4.802866946,5,1,4
"11233",4359,"IE",59,3,1,7,3,2,7,2,2,7,8,4,2,6,7,7,7,5,3,2,3,5,8,1,3,3,3,2,2,9,7,1,0,"Proportional","l",4.802866946,5,1,7
"11234",4406,"IE",46,5,2,7,4,2,8,2,2,3,3,2,2,4,1,5,6,3,2,2,2,6,4,4,1,1,3,2,2,8,6,3,4,"Proportional","l",4.802866946,3,1,1.33333333333333
"11235",4423,"IE",39,6,1,6,2,2,9,2,2,2,5,5,5,7,8,8,2,8,1,1,1,7,8,3,1,1,1,1,4,8,4,1,0,"Proportional","l",4.802866946,2,1,3.66666666666667
"11236",4494,"IE",50,5,2,5,1,2,1,2,3,7,7,5,3,5,6,6,7,7,3,3,3,6,6,3,2,2,3,2,5,9,5,2,4,"Proportional","l",4.802866946,9,1,4.33333333333333
"11237",4599,"IE",48,7,2,1,2,2,10,2,1,6,4,4,4,5,5,8,4,5,1,1,1,5,10,3,3,3,3,1,1,8,10,2,0,"Proportional","l",4.802866946,2,1,3.66666666666667
"11238",4683,"IE",68,3,1,8,5,2,3,2,1,3,3,2,3,5,4,4,4,3,3,3,3,5,5,2,1,2,2,2,4,9,5,2,0,"Proportional","l",4.802866946,9,1,5
"11239",4742,"IE",28,7,2,7,3,2,5,2,1,8,8,2,2,6,6,8,7,6,2,2,2,8,8,3,3,3,3,2,2,5,7,2,4,"Proportional","l",4.802866946,1,1,6.66666666666667
"11240",4753,"IE",66,5,1,7,5,2,3,2,1,8,6,1,2,10,8,8,7,10,2,2,2,5,8,2,4,5,5,3,3,9,4,2,0,"Proportional","l",4.802866946,6,1,7.33333333333333
"11241",4891,"IE",23,5,2,4,2,2,7,2,1,5,4,2,2,5,7,3,5,7,1,1,1,7,8,4,2,2,3,1,1,7,6,2,0,"Proportional","l",4.802866946,5,1,4.66666666666667
"11242",4971,"IE",48,5,1,0,3,2,8,1,2,4,6,2,5,5,1,2,3,5,1,1,1,9,9,3,2,2,2,1,2,8,8,1,0,"Proportional","l",4.802866946,2,1,1.66666666666667
"11243",5031,"IE",75,6,1,6,2,2,4,2,1,8,5,2,2,10,7,5,5,9,1,2,2,9,10,1,3,3,4,2,4,10,10,1,0,"Proportional","l",4.802866946,2,1,5.66666666666667
"11244",5103,"IE",59,2,2,7,3,2,6,2,1,3,5,3,2,5,1,6,4,4,3,2,2,5,3,4,2,1,2,1,3,10,4,2,0,"Proportional","l",4.802866946,5,1,1.66666666666667
"11245",5128,"IE",70,4,2,3,2,2,5,2,1,8,8,3,4,7,8,8,8,5,2,2,2,8,7,1,4,4,4,1,2,9,7,2,0,"Proportional","l",4.802866946,4,1,8
"11246",5195,"IE",59,5,2,7,4,2,3,2,2,4,4,2,4,7,5,5,4,3,4,4,4,4,2,4,1,1,1,5,3,7,6,3,0,"Proportional","l",4.802866946,9,1,5
"11247",5227,"IE",58,5,1,9,4,2,7,1,2,6,6,1,1,5,8,9,4,5,4,4,3,3,2,3,3,3,4,1,5,10,3,4,0,"Proportional","l",4.802866946,7,1,3.33333333333333
"11248",5263,"IE",53,2,2,6,4,2,1,1,4,4,5,5,2,5,2,5,2,5,2,3,3,1,4,3,2,3,3,1,4,10,4,2,4,"Proportional","l",4.802866946,5,1,2.33333333333333
